frame,seconds,clock,ready,cash,inventory,seats,pointerCommits,member,phase,away,x,y,destination,pathIndex,pathLength,seat,seatDirection,arrivalCount,workFrames,gaitDistance,displacement,staticViolations,interactionViolations,agentPenetrations,bodies,legacyCharacters,legacyFurniture,bgm,sfx,listenerVolume,outputPeak,errors
85,7.407342,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.225185,5.612590,(4:9),4,12,,0,0,0,2.356983,0.026917,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
85,7.407419,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,2.108150,3.276297,(8:4),4,9,,0,0,0,2.356983,0.026917,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
89,7.517923,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-4.905264,5.991813,(4:5),3,8,,0,0,0,2.466209,0.026915,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
89,7.518030,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.499902,7.305606,(8:11),6,7,,0,0,0,2.422517,0.026915,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
89,7.518107,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.127491,5.563744,(4:9),3,12,,0,0,0,2.466209,0.026915,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
89,7.518184,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,2.205845,3.325144,(8:4),3,9,,0,0,0,2.466209,0.026915,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
93,7.623641,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-4.808638,6.040125,(4:5),3,8,,0,0,0,2.574240,0.025945,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
93,7.623731,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,0.403276,7.353919,(8:11),6,7,,0,0,0,2.530548,0.025945,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
93,7.623807,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.030865,5.515431,(4:9),3,12,,0,0,0,2.574240,0.025945,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
93,7.623883,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,2.302470,3.373457,(8:4),3,9,,0,0,0,2.574240,0.025945,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
97,7.725782,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-4.716407,6.086241,(4:5),3,8,,0,0,0,2.677356,0.025464,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
